city,project,country,province,link,slug,id
Haryana,Faridabad,India,Haryana,https://www.inaturalist.org/projects/city-nature-challenge-2026-faridabad-8b69f5d4-e5af-49de-8cb2-e6a036897fa4,city-nature-challenge-2026-faridabad-8b69f5d4-e5af-49de-8cb2-e6a036897fa4,279704
Kangra,Kangra,India,Himachal Pradesh,https://www.inaturalist.org/projects/city-nature-challenge-2026-kangra,city-nature-challenge-2026-kangra,279884
Ranchi,Ranchi,India,Jharkhand,https://www.inaturalist.org/projects/city-nature-challenge-2026-ranchi-jharkhand,city-nature-challenge-2026-ranchi-jharkhand,279593
Jabalpur,Jabalpur,India,Madhya Pradesh,https://www.inaturalist.org/projects/city-nature-challenge-2026-jabalpur,city-nature-challenge-2026-jabalpur,279518
Nagpur,Nagpur,India,Maharashtra,https://www.inaturalist.org/projects/city-nature-challenge-2026-nagpur,city-nature-challenge-2026-nagpur,279541
Jalgaon,Jalgaon,India,Maharashtra,https://www.inaturalist.org/projects/city-nature-challenge-2026-jalgaon,city-nature-challenge-2026-jalgaon,274116
Manipur,Manipur,India,Manipur,https://www.inaturalist.org/projects/city-nature-challenge-2026-manipur,city-nature-challenge-2026-manipur,279671
Cooch Behar,Cooch Behar,India,West Bengal,https://www.inaturalist.org/projects/city-nature-challenge-2026-cooch-behar,city-nature-challenge-2026-cooch-behar,280349
Jalgaigudi,Jalpaigudi,India,West Bengal,https://www.inaturalist.org/projects/city-nature-challenge-2026-jalpaiguri,city-nature-challenge-2026-jalpaiguri,280359
Auroville,Auroville,India,Tamil Nadu,https://www.inaturalist.org/projects/city-nature-challenge-2026-auroville,city-nature-challenge-2026-auroville,280553
Pantnagar,Pantnagar,India,Uttarakhand,https://www.inaturalist.org/projects/city-nature-challenge-2026-uttarakhand-pantnagar,city-nature-challenge-2026-uttarakhand-pantnagar,280573
Shillong,Shillong,India,Meghalaya,https://www.inaturalist.org/projects/city-nature-challenge-2026-meghalaya-022899a1-ba0c-46ed-841d-5d57d2fc0fd5,city-nature-challenge-2026-meghalaya-022899a1-ba0c-46ed-841d-5d57d2fc0fd5,279700
Bharuch,Bharuch,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-bharuch,city-nature-challenge-2026-bharuch,279915
Anand,Anand,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-anand,city-nature-challenge-2026-anand,279917
Kurnool,Kurnool,India,Andhra Pradesh,https://www.inaturalist.org/projects/city-nature-challenge-2026-kurnool,city-nature-challenge-2026-kurnool,279896
Visakhapatnam,Visakhapatnam,India,Andhra Pradesh,https://www.inaturalist.org/projects/city-nature-challenge-2026-visakhapatnam,city-nature-challenge-2026-visakhapatnam,279897
Akola,Akola,India,Maharashtra,https://www.inaturalist.org/projects/city-nature-challenge-2026-akola,city-nature-challenge-2026-akola,279669
Puducherry,Puducherry,India,Puducherry,https://www.inaturalist.org/projects/city-nature-challenge-2026-puducherry,city-nature-challenge-2026-puducherry,279565
East Godavari,East Godavari,India,Andhra Pradesh,https://www.inaturalist.org/projects/city-nature-challenge-2026-east-godavari,city-nature-challenge-2026-east-godavari,279695
Srinagar,Srinagar,India,"Jammu, Kashmir",https://www.inaturalist.org/projects/city-nature-challenge-2026-srinagar,city-nature-challenge-2026-srinagar,279104
Nagaland,Nagaland,India,Nagaland,https://www.inaturalist.org/projects/city-nature-challenge-2026-nagaland,city-nature-challenge-2026-nagaland,279561
Cuttack,Cuttack,India,Odisha,https://www.inaturalist.org/projects/city-nature-challenge-2026-cuttack,city-nature-challenge-2026-cuttack,279529
Rourkela,Rourkela,India,Odisha,https://www.inaturalist.org/projects/city-nature-challenge-2026-rourkela,city-nature-challenge-2026-rourkela,279775
Ranga Reddy,Ranga Reddy,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-ranga-reddy,city-nature-challenge-2026-ranga-reddy,279815
Sangareddy,Sangareddy,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-sangareddy,city-nature-challenge-2026-sangareddy,279818
Vikarabad,Vikarabad,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-vikarabad,city-nature-challenge-2026-vikarabad,279825
Wanaparthy,Wanaparthy,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-wanaparthy,city-nature-challenge-2026-wanaparthy,279827
Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-yadadri-bhuvanagiri,city-nature-challenge-2026-yadadri-bhuvanagiri,279834
Mohali,Mohali,India,Punjab,https://www.inaturalist.org/projects/city-nature-challenge-2026-mohali,city-nature-challenge-2026-mohali,279888
Rest of Sikkim,Rest of Sikkim,India,Sikkim,https://www.inaturalist.org/projects/city-nature-challenge-2026-sikkim,city-nature-challenge-2026-sikkim,279570
Kamareddy,Kamareddy,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-kamareddy,city-nature-challenge-2026-kamareddy,279784
Komaram Bheem,Komaram Bheem,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-komaram-bheem,city-nature-challenge-2026-komaram-bheem,279787
Mahabubabad,Mahabubabad,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-mahabubabad,city-nature-challenge-2026-mahabubabad,279789
Mahabubnagar,Mahabubnagar,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-mahabubnagar,city-nature-challenge-2026-mahabubnagar,279790
Medak,Medak,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-medak,city-nature-challenge-2026-medak,279792
Mulugu,Mulugu,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-mulugu,city-nature-challenge-2026-mulugu,279799
Nagarkurnool,Nagarkurnool,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-nagarkurnool,city-nature-challenge-2026-nagarkurnool,279800
Narayanpet,Narayanpet,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-narayanpet,city-nature-challenge-2026-narayanpet,279801
Peddapalli,Peddapalli,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-peddapalli,city-nature-challenge-2026-peddapalli,279811
Rajanna Sircilla,Rajanna Sircilla,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-rajanna-sircilla,city-nature-challenge-2026-rajanna-sircilla,279813
Mayiladuthurai,Mayiladuthurai,India,Tamil Nadu,https://www.inaturalist.org/projects/city-nature-challenge-2026-mayiladuthurai,city-nature-challenge-2026-mayiladuthurai,279753
,Tamil Nadu (Rest of TN),India,Tamil Nadu,https://www.inaturalist.org/projects/city-nature-challenge-2026-madurai-and-rest-of-tn,city-nature-challenge-2026-madurai-and-rest-of-tn,279750
Erode,Erode,India,Tamil Nadu,https://www.inaturalist.org/projects/city-nature-challenge-2026-erode,city-nature-challenge-2026-erode,279692
Dharmapuri,Dharmapuri,India,Tamil Nadu,https://www.inaturalist.org/projects/city-nature-challenge-2026-dharmapuri-district,city-nature-challenge-2026-dharmapuri-district,279658
The Nilgiris,The Nilgiris,India,Tamil Nadu,https://www.inaturalist.org/projects/city-nature-challenge-2026-the-nilgiris,city-nature-challenge-2026-the-nilgiris,279682
Rajapalayam,Rajapalayam,India,Tamil Nadu,https://www.inaturalist.org/projects/city-nature-challenge-2026-rajapalayam,city-nature-challenge-2026-rajapalayam,279751
Theni,Theni,India,Tamil Nadu,https://www.inaturalist.org/projects/city-nature-challenge-2026-theni-d9323915-136b-4e2c-9335-271fb3129637,city-nature-challenge-2026-theni-d9323915-136b-4e2c-9335-271fb3129637,279885
Adilabad,Adilabad,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-adilabad,city-nature-challenge-2026-adilabad,279762
Warangal Urban,Warangal Urban,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-warangal-urban,city-nature-challenge-2026-warangal-urban,279832
Nizamabad,Nizamabad,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-nizamabad,city-nature-challenge-2026-nizamabad,279807
Mancherial,Mancherial,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-mancherial,city-nature-challenge-2026-mancherial,279791
Suryapet,Suryapet,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-suryapet,city-nature-challenge-2026-suryapet,279823
Bhadradri Kothagudem,Bhadradri Kothagudem,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-bhadradri-kothagudem,city-nature-challenge-2026-bhadradri-kothagudem,279769
Jagtial,Jagtial,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-jagtial,city-nature-challenge-2026-jagtial,279781
Siddipet,Siddipet,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-siddipet,city-nature-challenge-2026-siddipet,279822
Janagaon,Janagaon,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-janagaon,city-nature-challenge-2026-janagaon,279772
Warangal Rural,Warangal Rural,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-warangal-rural,city-nature-challenge-2026-warangal-rural,279830
Karimnagar,Karimnagar,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-karimnagar,city-nature-challenge-2026-karimnagar,279785
Nalgonda,Nalgonda,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-nalgonda,city-nature-challenge-2026-nalgonda,279803
Khammam,Khammam,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-khammam,city-nature-challenge-2026-khammam,279786
Jayashankar Bhupalpally,Jayashankar Bhupalpally,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-jayashankar-bhupalpally,city-nature-challenge-2026-jayashankar-bhupalpally,279773
Jogulamba Gadwal,Jogulamba Gadwal,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-jogulamba-gadwal,city-nature-challenge-2026-jogulamba-gadwal,279774
Nirmal,Nirmal,India,Telangana,https://www.inaturalist.org/projects/city-nature-challenge-2026-nirmal,city-nature-challenge-2026-nirmal,279805
Tripura,Tripura,India,Tripura,https://www.inaturalist.org/projects/city-nature-challenge-2026-tripura,city-nature-challenge-2026-tripura,279761
Lucknow,Lucknow,India,Uttar Pradesh,https://www.inaturalist.org/projects/city-nature-challenge-2026-lucknow,city-nature-challenge-2026-lucknow,279714
Nainital,Nainital,India,Uttarakhand,https://www.inaturalist.org/projects/city-nature-challenge-2026-nainital,city-nature-challenge-2026-nainital,279759
Bankura,Bankura,India,West Bengal,https://www.inaturalist.org/projects/city-nature-challenge-2026-bankura,city-nature-challenge-2026-bankura,279599
Purulia,Purulia,India,West Bengal,https://www.inaturalist.org/projects/city-nature-challenge-2026-purulia-99d797b0-c4fc-4bf9-bff6-dd27dcbddc3c,city-nature-challenge-2026-purulia-99d797b0-c4fc-4bf9-bff6-dd27dcbddc3c,279952
Patharpratima,Patharpratima,India,West Bengal,https://www.inaturalist.org/projects/city-nature-challenge-2026-patharpratima-1ff64e42-1446-4478-9af4-f23ecd0e026b,city-nature-challenge-2026-patharpratima-1ff64e42-1446-4478-9af4-f23ecd0e026b,279951
Buenos Aires,CNC2026: Desafío Buenos Aires & CABA,Argentina,Buenos Aires,https://www.inaturalist.org/projects/cnc2026-desafio-buenos-aires-y-caba,cnc2026-desafio-buenos-aires-y-caba,279824
Chaco,CNC2026: Desafío Chaco,Argentina,Chaco,https://www.inaturalist.org/projects/cnc2026-desafio-chaco,cnc2026-desafio-chaco,279845
Córdoba,CNC2026: Desafío Córdoba,Argentina,Córdoba,https://www.inaturalist.org/projects/cnc2026-desafio-cordoba,cnc2026-desafio-cordoba,279835
Corrientes,CNC2026: Desafío Corrientes,Argentina,Corrientes,https://www.inaturalist.org/projects/cnc2026-desafio-corrientes,cnc2026-desafio-corrientes,279844
Entre Ríos,CNC2026: Desafío Entre Ríos,Argentina,Entre Ríos,https://www.inaturalist.org/projects/cnc2026-desafio-entre-rios,cnc2026-desafio-entre-rios,279838
Jujuy,CNC2026: Desafío Jujuy,Argentina,Jujuy,https://www.inaturalist.org/projects/cnc2026-desafio-jujuy,cnc2026-desafio-jujuy,279848
Santa Rosa,CNC2026: Desafío La Pampa,Argentina,La Pampa,https://www.inaturalist.org/projects/cnc2026-desafio-la-pampa,cnc2026-desafio-la-pampa,279833
Mendoza,CNC2026: Desafío Mendoza,Argentina,Mendoza,https://www.inaturalist.org/projects/cnc2026-desafio-mendoza,cnc2026-desafio-mendoza,277502
Bariloche,CNC2026: Desafío Río Negro,Argentina,Río Negro,https://www.inaturalist.org/projects/cnc2026-desafio-rio-negro,cnc2026-desafio-rio-negro,279839
Salta,CNC2026: Desafío Salta,Argentina,Salta,https://www.inaturalist.org/projects/cnc2026-desafio-salta,cnc2026-desafio-salta,279841
"Río Gallegos, Calafate, Caleta Olivia",CNC2026: Desafío Santa Cruz,Argentina,Santa Cruz,https://www.inaturalist.org/projects/cnc2026-desafio-santa-cruz,cnc2026-desafio-santa-cruz,279854
Santiago del Estero,CNC2026: Desafío Santiago del Estero,Argentina,Santiago del Estero,https://www.inaturalist.org/projects/cnc2026-desafio-santiago-del-estero,cnc2026-desafio-santiago-del-estero,279851
"Ushuaia, Toluin, Río Grande",CNC2026: Desafío Tierra del Fuego,Argentina,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",https://www.inaturalist.org/projects/cnc2026-desafio-tierra-del-fuego-antartida-e-islas-del-atlantico-sur,cnc2026-desafio-tierra-del-fuego-antartida-e-islas-del-atlantico-sur,279840
San Miguel de Tucumán,CNC2026: Desafío Tucumán,Argentina,Tucumán,https://www.inaturalist.org/projects/cnc2026-desafio-tucuman,cnc2026-desafio-tucuman,279850
Chiclayo,Chiclayo,Peru,Chiclayo/Lambayeque,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-lambayeque-pe,reto-naturalista-urbano-2026-lambayeque-pe,279875
Alipurduar,Alipurduar,India,West Bengal,https://www.inaturalist.org/projects/city-nature-challenge-2026-alipurduar,city-nature-challenge-2026-alipurduar,279600
Ubatè,Ubatè,Colombia,Cundinamarca,https://www.inaturalist.org/projects/city-nature-challenge-2026-ubate,city-nature-challenge-2026-ubate,279628
Sheffield,Sheffield,England,South Yorkshire,https://www.inaturalist.org/projects/city-nature-challenge-2026-sheffield,city-nature-challenge-2026-sheffield,263628
Callahuanca,Lima,Peru,Lima,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-callahuanca-pe,reto-naturalista-urbano-2026-callahuanca-pe,272552
Apaxco,Apaxco,Mexico,Apaxco,https://www.inaturalist.org/projects/reto-mundial-naturalista-2026-apaxco-estado-de-mexico,reto-mundial-naturalista-2026-apaxco-estado-de-mexico,266318
Cuernavaca y Área Metropolitana,Cuernavaca y Área Metropolitana,Mexico,Morelos,https://www.inaturalist.org/projects/reto-mundial-naturalista-2026-cuernavaca-y-area-metropolitana,reto-mundial-naturalista-2026-cuernavaca-y-area-metropolitana,266306
Huichapan y área metropolitana,Huichapan y área Metropolitana,Mexico,Hidalgo,https://www.inaturalist.org/projects/reto-mundial-naturalista-2026-huichapan-y-area-metropolitana,reto-mundial-naturalista-2026-huichapan-y-area-metropolitana,266321
Huixquilucan,Huixquilucan,Mexico,Huixquilucan,https://www.inaturalist.org/projects/reto-mundial-naturalista-2026-huixquilucan-edo-de-mexico,reto-mundial-naturalista-2026-huixquilucan-edo-de-mexico,266312
Lerma,Lerma,Mexico,Lerma,https://www.inaturalist.org/projects/reto-mundial-naturalista-2026-lerma-edo-de-mexico,reto-mundial-naturalista-2026-lerma-edo-de-mexico,266310
Parque Estatal Sierra Hermosa,Parque Estatal Sierra Hermosa,Mexico,Estado de México,https://www.inaturalist.org/projects/reto-mundial-naturalista-2026-parque-estatal-sierra-hermosa,reto-mundial-naturalista-2026-parque-estatal-sierra-hermosa,266307
Estado de México,Parque Nacional Los Remedios,Mexico,Estado de México,https://www.inaturalist.org/projects/reto-mundial-naturalista-2026-parque-nacional-los-remedios-edo-de-mexico,reto-mundial-naturalista-2026-parque-nacional-los-remedios-edo-de-mexico,266317
San Fernando,"San Fernando, Chiapas",Mexico,Chiapas,https://www.inaturalist.org/projects/reto-mundial-naturalista-2026-san-fernando-chiapas,reto-mundial-naturalista-2026-san-fernando-chiapas,266308
Darjeeling,Darjeeling,India,West Bengal,https://www.inaturalist.org/projects/city-nature-challenge-2026-darjeeling,city-nature-challenge-2026-darjeeling,279659
Hamburg,Hamburg,Germany,Hamburg,https://www.inaturalist.org/projects/city-nature-challenge-2026-hamburg-germany,city-nature-challenge-2026-hamburg-germany,279760
Umbertide,Umbertide,Italy,Perugia,https://www.inaturalist.org/projects/city-nature-challenge-2026-umbertide,city-nature-challenge-2026-umbertide,279421
Quillabamba,City Nature Challenge 2026: Orange County,"Quillabamba, Cusco",Florida,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-la-convencion-peru,reto-naturalista-urbano-2026-la-convencion-peru,272558
Villafruela,Villafuela,Spain,Burgos,https://www.inaturalist.org/projects/biomaraton-cnc-villafruela-2026,biomaraton-cnc-villafruela-2026,276680
Martin County,Martin County,United States of America,Florida,https://www.inaturalist.org/projects/city-nature-challenge-2026-martin-county,City Nature Challenge 2026: Martin County,276950
